country_name, Index_of_happiness, global_rank, available_data_date, regions
Polonia,6.12,48,2013-2021,LAIA
Kuwait,6.11,49,2013-2021,LAIA
Hungría,6.09,50,2013-2021,LAIA
Mauricio,6.07,51,2013-2021,LAIA
Uzbekistán,6.06,52,2013-2021,LAIA
Japón,6.04,53,2013-2021,LAIA
Honduras,6.02,54,2013-2021,LAIA
Portugal,6.02,55,2013-2021,LAIA
Argentina,5.97,56,2013-2021,LAIA
Grecia,5.95,57,2013-2021,LAIA
Corea del Sur,5.94,58,2013-2021,LAIA
Filipinas,5.9,59,2013-2021,LAIA
Tailandia,5.89,60,2013-2021,LAIA
Rep. de Moldova,5.86,61,2013-2021,LAIA
Jamaica,5.85,62,2013-2021,LAIA
Kirguistán,5.83,63,2013-2021,LAIA
Belarús,5.82,64,2013-2021,LAIA
Colombia,5.78,65,2013-2021,LAIA
Bosnia y Herz.,5.77,66,2013-2021,LAIA
Mongolia,5.76,67,2013-2021,LAIA
Rep. Dominicana,5.74,68,2013-2021,LAIA
Malasia,5.71,69,2013-2021,LAIA
Bolivia,5.6,70,2013-2021,LAIA
China,5.59,71,2013-2021,LAIA
Paraguay,5.58,72,2013-2021,LAIA
Perú,5.56,73,2013-2021,LAIA
Montenegro,5.55,74,2013-2021,LAIA
Ecuador,5.53,75,2013-2021,LAIA
Viet Nam,5.49,76,2013-2021,LAIA
Turkmenistán,5.47,77,2013-2021,LAIA
Rusia,5.46,78,2013-2021,LAIA
Hong Kong,5.42,79,2013-2021,LAIA
Armenia,5.4,80,2013-2021,LAIA
Nepal,5.38,81,2013-2021,LAIA
Tayikistán,5.38,82,2013-2021,LAIA
Bulgaria,5.37,83,2013-2021,LAIA
Libia,5.33,84,2013-2021,LAIA
Indonesia,5.24,85,2013-2021,LAIA
Côte d'Ivoire,5.23,86,2015-2021,LAIA
Albania,5.2,87,2013-2021,LAIA
Macedonia,5.2,88,2013-2021,LAIA
Sudáfrica,5.19,89,2013-2021,LAIA
Azerbaiyán,5.17,90,2013-2021,LAIA
Bangladesh,5.16,91,2013-2021,LAIA
Gambia,5.16,92,2019-2021,LAIA
Laos,5.14,93,2013-2021,LAIA
Argelia,5.12,94,2013-2021,LAIA
Liberia,5.12,95,2013-2021,LAIA
Ukraine,5.08,96,2013-2021,LAIA
Marruecos,5.06,97,2013-2021,LAIA
Camerún,5.05,98,2013-2021,LAIA
Mozambique,5.05,99,2017-2021,LAIA
Senegal,5.05,100,2013-2021,LAIA
Níger,5,101,2013-2021,LAIA
Georgia,4.97,102,2013-2021,LAIA
Gabón,4.96,103,2013-2021,LAIA
Iraq,4.94,104,2013-2021,LAIA
Venezuela,4.93,105,2013-2021,LAIA
Guinea,4.89,106,2013-2021,LAIA
Irán,4.89,107,2013-2021,LAIA
Ghana,4.87,108,2013-2021,LAIA
Turquía,4.74,109,2013-2021,LAIA
Burkina Faso,4.67,110,2013-2021,LAIA
Camboya,4.64,111,2013-2021,LAIA
Benin,4.62,112,2013-2021,LAIA
Uganda,4.6,113,2013-2021,LAIA
Nigeria,4.55,114,2013-2021,LAIA
Kenya,4.54,115,2013-2021,LAIA
Pakistán,4.52,116,2013-2021,LAIA
Túnez,4.52,117,2013-2021,LAIA
Malí,4.48,118,2013-2021,LAIA
Namibia,4.46,119,2016-2021,LAIA
Swazilandia,4.4,120,2013-2021,LAIA
Myanmar,4.39,121,2013-2021,LAIA
Sri Lanka,4.36,122,2013-2021,LAIA
Madagascar,4.34,123,2013-2021,LAIA
Egipto,4.29,124,2013-2021,LAIA
Chad,4.25,125,2013-2021,LAIA
Etiopía,4.24,126,2013-2021,LAIA
Yemen,4.2,127,2013-2021,LAIA
Jordania,4.15,128,2013-2021,LAIA
Mauritania,4.15,129,2013-2021,LAIA
Togo,4.11,130,2013-2021,LAIA
India,3.78,131,2013-2021,LAIA
Zambia,3.76,132,2013-2021,LAIA
Malawi,3.75,133,2013-2021,LAIA
Tanzanía,3.7,134,2013-2021,LAIA
Sierra Leona,3.57,135,2013-2021,LAIA
Lesotho,3.51,136,2013-2021,LAIA
Botswana,3.47,137,2013-2021,LAIA
Rwanda,3.27,138,2013-2021,LAIA
Zimbabwe,3,139,2013-2021,LAIA
Líbano,2.96,140,2013-2021,LAIA
Afganistán,2.4,141,2013-2021,LAIA
Finlandia,7.82,1,2013-2021,MERCOSUR
Dinamarca,7.64,2,2013-2021,MERCOSUR
Islandia,7.56,3,2013-2021,MERCOSUR
Suiza,7.51,4,2013-2021,MERCOSUR
Países Bajos,7.41,5,2013-2021,MERCOSUR
Luxemburgo,7.4,6,2013-2021,MERCOSUR
Suecia,7.38,7,2013-2021,MERCOSUR
Noruega,7.37,8,2013-2021,MERCOSUR
Israel,7.36,9,2013-2021,MERCOSUR
Nueva Zelanda,7.2,10,2013-2021,MERCOSUR
Australia,7.16,11,2013-2021,MERCOSUR
Austria,7.16,12,2013-2021,MERCOSUR
Irlanda,7.04,13,2013-2021,MERCOSUR
Alemania,7.03,14,2013-2021,MERCOSUR
Canadá,7.03,15,2013-2021,MERCOSUR
Estados Unidos,6.98,16,2013-2021,MERCOSUR
Reino Unido,6.94,17,2013-2021,MERCOSUR
República Checa,6.92,18,2013-2021,MERCOSUR
Bélgica,6.8,19,2013-2021,MERCOSUR
Francia,6.69,20,2013-2021,MERCOSUR
Bahrein,6.65,21,2013-2021,MERCOSUR
Eslovenia,6.63,22,2013-2021,MERCOSUR
Costa Rica,6.58,23,2013-2021,MERCOSUR
Emir. Árab. Uni.,6.58,24,2013-2021,MERCOSUR
Arabia Saudita,6.52,25,2013-2021,MERCOSUR
Taiwan,6.51,26,2013-2021,MERCOSUR
España,6.48,27,2013-2021,MERCOSUR
Romania,6.48,28,2013-2021,MERCOSUR
Singapur,6.48,29,2013-2021,MERCOSUR
Italia,6.47,30,2013-2021,MERCOSUR
Uruguay,6.47,31,2013-2021,MERCOSUR
Lituania,6.45,32,2013-2021,MERCOSUR
Malta,6.45,33,2013-2021,MERCOSUR
Rep. Eslovaca,6.39,34,2013-2021,MERCOSUR
Estonia,6.34,35,2013-2021,MERCOSUR
Panamá,6.31,36,2013-2021,MERCOSUR
Brasil,6.29,37,2013-2021,MERCOSUR
Guatemala,6.26,38,2013-2021,MERCOSUR
Kazajstán,6.23,39,2013-2021,MERCOSUR
Chipre,6.22,40,2013-2021,MERCOSUR
Letonia,6.18,41,2013-2021,MERCOSUR
Serbia,6.18,42,2013-2021,MERCOSUR
Chile,6.17,43,2013-2021,MERCOSUR
Nicaragua,6.16,44,2013-2021,MERCOSUR
Croacia,6.13,45,2013-2021,MERCOSUR
México,6.13,46,2013-2021,MERCOSUR
El Salvador,6.12,47,2013-2021,MERCOSUR
Polonia,6.12,48,2013-2021,MERCOSUR
Kuwait,6.11,49,2013-2021,MERCOSUR
Hungría,6.09,50,2013-2021,MERCOSUR
Mauricio,6.07,51,2013-2021,MERCOSUR
Uzbekistán,6.06,52,2013-2021,MERCOSUR
Japón,6.04,53,2013-2021,MERCOSUR
Honduras,6.02,54,2013-2021,MERCOSUR
Portugal,6.02,55,2013-2021,MERCOSUR
Argentina,5.97,56,2013-2021,MERCOSUR
Grecia,5.95,57,2013-2021,MERCOSUR
Corea del Sur,5.94,58,2013-2021,MERCOSUR
Filipinas,5.9,59,2013-2021,MERCOSUR
Tailandia,5.89,60,2013-2021,MERCOSUR
Rep. de Moldova,5.86,61,2013-2021,MERCOSUR
Jamaica,5.85,62,2013-2021,MERCOSUR
Kirguistán,5.83,63,2013-2021,MERCOSUR
Belarús,5.82,64,2013-2021,MERCOSUR
Colombia,5.78,65,2013-2021,MERCOSUR
Bosnia y Herz.,5.77,66,2013-2021,MERCOSUR
Mongolia,5.76,67,2013-2021,MERCOSUR
Rep. Dominicana,5.74,68,2013-2021,MERCOSUR
Malasia,5.71,69,2013-2021,MERCOSUR
Bolivia,5.6,70,2013-2021,MERCOSUR
China,5.59,71,2013-2021,MERCOSUR
Paraguay,5.58,72,2013-2021,MERCOSUR
Perú,5.56,73,2013-2021,MERCOSUR
Montenegro,5.55,74,2013-2021,MERCOSUR
Ecuador,5.53,75,2013-2021,MERCOSUR
Viet Nam,5.49,76,2013-2021,MERCOSUR
Turkmenistán,5.47,77,2013-2021,MERCOSUR
Rusia,5.46,78,2013-2021,MERCOSUR
Hong Kong,5.42,79,2013-2021,MERCOSUR
Armenia,5.4,80,2013-2021,MERCOSUR
Nepal,5.38,81,2013-2021,MERCOSUR
Tayikistán,5.38,82,2013-2021,MERCOSUR
Bulgaria,5.37,83,2013-2021,MERCOSUR
Libia,5.33,84,2013-2021,MERCOSUR
Indonesia,5.24,85,2013-2021,MERCOSUR
Côte d'Ivoire,5.23,86,2015-2021,MERCOSUR
Albania,5.2,87,2013-2021,MERCOSUR
Macedonia,5.2,88,2013-2021,MERCOSUR
Sudáfrica,5.19,89,2013-2021,MERCOSUR
Azerbaiyán,5.17,90,2013-2021,MERCOSUR
Bangladesh,5.16,91,2013-2021,MERCOSUR
Gambia,5.16,92,2019-2021,MERCOSUR
Laos,5.14,93,2013-2021,MERCOSUR
Argelia,5.12,94,2013-2021,MERCOSUR
Liberia,5.12,95,2013-2021,MERCOSUR
Ukraine,5.08,96,2013-2021,MERCOSUR
Marruecos,5.06,97,2013-2021,MERCOSUR
Camerún,5.05,98,2013-2021,MERCOSUR
Mozambique,5.05,99,2017-2021,MERCOSUR
Senegal,5.05,100,2013-2021,MERCOSUR
Níger,5,101,2013-2021,MERCOSUR
Georgia,4.97,102,2013-2021,MERCOSUR
Gabón,4.96,103,2013-2021,MERCOSUR
Iraq,4.94,104,2013-2021,MERCOSUR
Venezuela,4.93,105,2013-2021,MERCOSUR
Guinea,4.89,106,2013-2021,MERCOSUR
Irán,4.89,107,2013-2021,MERCOSUR
Ghana,4.87,108,2013-2021,MERCOSUR
Turquía,4.74,109,2013-2021,MERCOSUR
Burkina Faso,4.67,110,2013-2021,MERCOSUR
Camboya,4.64,111,2013-2021,MERCOSUR
Benin,4.62,112,2013-2021,MERCOSUR
Uganda,4.6,113,2013-2021,MERCOSUR
Nigeria,4.55,114,2013-2021,MERCOSUR
Kenya,4.54,115,2013-2021,MERCOSUR
Pakistán,4.52,116,2013-2021,MERCOSUR
Túnez,4.52,117,2013-2021,MERCOSUR
Malí,4.48,118,2013-2021,MERCOSUR
Namibia,4.46,119,2016-2021,MERCOSUR
Swazilandia,4.4,120,2013-2021,MERCOSUR
Myanmar,4.39,121,2013-2021,MERCOSUR
Sri Lanka,4.36,122,2013-2021,MERCOSUR
Madagascar,4.34,123,2013-2021,MERCOSUR
Egipto,4.29,124,2013-2021,MERCOSUR
Chad,4.25,125,2013-2021,MERCOSUR
Etiopía,4.24,126,2013-2021,MERCOSUR
Yemen,4.2,127,2013-2021,MERCOSUR
Jordania,4.15,128,2013-2021,MERCOSUR
Mauritania,4.15,129,2013-2021,MERCOSUR
Togo,4.11,130,2013-2021,MERCOSUR
India,3.78,131,2013-2021,MERCOSUR
Zambia,3.76,132,2013-2021,MERCOSUR
Malawi,3.75,133,2013-2021,MERCOSUR
Tanzanía,3.7,134,2013-2021,MERCOSUR
Sierra Leona,3.57,135,2013-2021,MERCOSUR
Lesotho,3.51,136,2013-2021,MERCOSUR
Botswana,3.47,137,2013-2021,MERCOSUR
Rwanda,3.27,138,2013-2021,MERCOSUR
Zimbabwe,3,139,2013-2021,MERCOSUR
Líbano,2.96,140,2013-2021,MERCOSUR
Afganistán,2.4,141,2013-2021,MERCOSUR
Finlandia,7.82,1,2013-2021,NAFTA
Dinamarca,7.64,2,2013-2021,NAFTA
Islandia,7.56,3,2013-2021,NAFTA
Suiza,7.51,4,2013-2021,NAFTA
Países Bajos,7.41,5,2013-2021,NAFTA
Luxemburgo,7.4,6,2013-2021,NAFTA
Suecia,7.38,7,2013-2021,NAFTA
Noruega,7.37,8,2013-2021,NAFTA
Israel,7.36,9,2013-2021,NAFTA
Nueva Zelanda,7.2,10,2013-2021,NAFTA
Australia,7.16,11,2013-2021,NAFTA
Austria,7.16,12,2013-2021,NAFTA
Irlanda,7.04,13,2013-2021,NAFTA
Alemania,7.03,14,2013-2021,NAFTA
Canadá,7.03,15,2013-2021,NAFTA
Estados Unidos,6.98,16,2013-2021,NAFTA
Reino Unido,6.94,17,2013-2021,NAFTA
República Checa,6.92,18,2013-2021,NAFTA
Bélgica,6.8,19,2013-2021,NAFTA
Francia,6.69,20,2013-2021,NAFTA
Bahrein,6.65,21,2013-2021,NAFTA
Eslovenia,6.63,22,2013-2021,NAFTA
Costa Rica,6.58,23,2013-2021,NAFTA
Emir. Árab. Uni.,6.58,24,2013-2021,NAFTA
Arabia Saudita,6.52,25,2013-2021,NAFTA
Taiwan,6.51,26,2013-2021,NAFTA
España,6.48,27,2013-2021,NAFTA
Romania,6.48,28,2013-2021,NAFTA
Singapur,6.48,29,2013-2021,NAFTA
Italia,6.47,30,2013-2021,NAFTA
Uruguay,6.47,31,2013-2021,NAFTA
Lituania,6.45,32,2013-2021,NAFTA
Malta,6.45,33,2013-2021,NAFTA
Rep. Eslovaca,6.39,34,2013-2021,NAFTA
Estonia,6.34,35,2013-2021,NAFTA
Panamá,6.31,36,2013-2021,NAFTA
Brasil,6.29,37,2013-2021,NAFTA
Guatemala,6.26,38,2013-2021,NAFTA
Kazajstán,6.23,39,2013-2021,NAFTA
Chipre,6.22,40,2013-2021,NAFTA
Letonia,6.18,41,2013-2021,NAFTA
Serbia,6.18,42,2013-2021,NAFTA
Chile,6.17,43,2013-2021,NAFTA
Nicaragua,6.16,44,2013-2021,NAFTA
Croacia,6.13,45,2013-2021,NAFTA
México,6.13,46,2013-2021,NAFTA
El Salvador,6.12,47,2013-2021,NAFTA
Polonia,6.12,48,2013-2021,NAFTA
Kuwait,6.11,49,2013-2021,NAFTA
Hungría,6.09,50,2013-2021,NAFTA
Mauricio,6.07,51,2013-2021,NAFTA
Uzbekistán,6.06,52,2013-2021,NAFTA
Japón,6.04,53,2013-2021,NAFTA
Honduras,6.02,54,2013-2021,NAFTA
Portugal,6.02,55,2013-2021,NAFTA
Argentina,5.97,56,2013-2021,NAFTA
Grecia,5.95,57,2013-2021,NAFTA
Corea del Sur,5.94,58,2013-2021,NAFTA
Filipinas,5.9,59,2013-2021,NAFTA
Tailandia,5.89,60,2013-2021,NAFTA
Rep. de Moldova,5.86,61,2013-2021,NAFTA
Jamaica,5.85,62,2013-2021,NAFTA
Kirguistán,5.83,63,2013-2021,NAFTA
Belarús,5.82,64,2013-2021,NAFTA
Colombia,5.78,65,2013-2021,NAFTA
Bosnia y Herz.,5.77,66,2013-2021,NAFTA
Mongolia,5.76,67,2013-2021,NAFTA
Rep. Dominicana,5.74,68,2013-2021,NAFTA
Malasia,5.71,69,2013-2021,NAFTA
Bolivia,5.6,70,2013-2021,NAFTA
China,5.59,71,2013-2021,NAFTA
Paraguay,5.58,72,2013-2021,NAFTA
Perú,5.56,73,2013-2021,NAFTA
Montenegro,5.55,74,2013-2021,NAFTA
Ecuador,5.53,75,2013-2021,NAFTA
Viet Nam,5.49,76,2013-2021,NAFTA
Turkmenistán,5.47,77,2013-2021,NAFTA
Rusia,5.46,78,2013-2021,NAFTA
Hong Kong,5.42,79,2013-2021,NAFTA
Armenia,5.4,80,2013-2021,NAFTA
Nepal,5.38,81,2013-2021,NAFTA
Tayikistán,5.38,82,2013-2021,NAFTA
Bulgaria,5.37,83,2013-2021,NAFTA
Libia,5.33,84,2013-2021,NAFTA
Indonesia,5.24,85,2013-2021,NAFTA
Côte d'Ivoire,5.23,86,2015-2021,NAFTA
Albania,5.2,87,2013-2021,NAFTA
Macedonia,5.2,88,2013-2021,NAFTA
Sudáfrica,5.19,89,2013-2021,NAFTA
Azerbaiyán,5.17,90,2013-2021,NAFTA
Bangladesh,5.16,91,2013-2021,NAFTA
Gambia,5.16,92,2019-2021,NAFTA
Laos,5.14,93,2013-2021,NAFTA
Argelia,5.12,94,2013-2021,NAFTA
Liberia,5.12,95,2013-2021,NAFTA
Ukraine,5.08,96,2013-2021,NAFTA
Marruecos,5.06,97,2013-2021,NAFTA
Camerún,5.05,98,2013-2021,NAFTA
Mozambique,5.05,99,2017-2021,NAFTA
Senegal,5.05,100,2013-2021,NAFTA
Níger,5,101,2013-2021,NAFTA
Georgia,4.97,102,2013-2021,NAFTA
Gabón,4.96,103,2013-2021,NAFTA
Iraq,4.94,104,2013-2021,NAFTA
Venezuela,4.93,105,2013-2021,NAFTA
Guinea,4.89,106,2013-2021,NAFTA
Irán,4.89,107,2013-2021,NAFTA
Ghana,4.87,108,2013-2021,NAFTA
Turquía,4.74,109,2013-2021,NAFTA
Burkina Faso,4.67,110,2013-2021,NAFTA
Camboya,4.64,111,2013-2021,NAFTA
Benin,4.62,112,2013-2021,NAFTA
Uganda,4.6,113,2013-2021,NAFTA
Nigeria,4.55,114,2013-2021,NAFTA
Kenya,4.54,115,2013-2021,NAFTA
Pakistán,4.52,116,2013-2021,NAFTA
Túnez,4.52,117,2013-2021,NAFTA
Malí,4.48,118,2013-2021,NAFTA
Namibia,4.46,119,2016-2021,NAFTA
Swazilandia,4.4,120,2013-2021,NAFTA
Myanmar,4.39,121,2013-2021,NAFTA
Sri Lanka,4.36,122,2013-2021,NAFTA
Madagascar,4.34,123,2013-2021,NAFTA
Egipto,4.29,124,2013-2021,NAFTA
Chad,4.25,125,2013-2021,NAFTA
Etiopía,4.24,126,2013-2021,NAFTA
Yemen,4.2,127,2013-2021,NAFTA
Jordania,4.15,128,2013-2021,NAFTA
Mauritania,4.15,129,2013-2021,NAFTA
Togo,4.11,130,2013-2021,NAFTA
India,3.78,131,2013-2021,NAFTA
Zambia,3.76,132,2013-2021,NAFTA
Malawi,3.75,133,2013-2021,NAFTA
Tanzanía,3.7,134,2013-2021,NAFTA
Sierra Leona,3.57,135,2013-2021,NAFTA
Lesotho,3.51,136,2013-2021,NAFTA
Botswana,3.47,137,2013-2021,NAFTA
Rwanda,3.27,138,2013-2021,NAFTA
Zimbabwe,3,139,2013-2021,NAFTA
Líbano,2.96,140,2013-2021,NAFTA
Afganistán,2.4,141,2013-2021,NAFTA
Finlandia,7.82,1,2013-2021,SAARC
Dinamarca,7.64,2,2013-2021,SAARC
Islandia,7.56,3,2013-2021,SAARC
Suiza,7.51,4,2013-2021,SAARC
Países Bajos,7.41,5,2013-2021,SAARC
Luxemburgo,7.4,6,2013-2021,SAARC
Suecia,7.38,7,2013-2021,SAARC
Noruega,7.37,8,2013-2021,SAARC
Israel,7.36,9,2013-2021,SAARC
Nueva Zelanda,7.2,10,2013-2021,SAARC
Australia,7.16,11,2013-2021,SAARC
Austria,7.16,12,2013-2021,SAARC
Irlanda,7.04,13,2013-2021,SAARC
Alemania,7.03,14,2013-2021,SAARC
Canadá,7.03,15,2013-2021,SAARC
Estados Unidos,6.98,16,2013-2021,SAARC
Reino Unido,6.94,17,2013-2021,SAARC
República Checa,6.92,18,2013-2021,SAARC
Bélgica,6.8,19,2013-2021,SAARC
Francia,6.69,20,2013-2021,SAARC
Bahrein,6.65,21,2013-2021,SAARC
Eslovenia,6.63,22,2013-2021,SAARC
Costa Rica,6.58,23,2013-2021,SAARC
Emir. Árab. Uni.,6.58,24,2013-2021,SAARC
Arabia Saudita,6.52,25,2013-2021,SAARC
Taiwan,6.51,26,2013-2021,SAARC
España,6.48,27,2013-2021,SAARC
Romania,6.48,28,2013-2021,SAARC
Singapur,6.48,29,2013-2021,SAARC
Italia,6.47,30,2013-2021,SAARC
Uruguay,6.47,31,2013-2021,SAARC
Lituania,6.45,32,2013-2021,SAARC
Malta,6.45,33,2013-2021,SAARC
Rep. Eslovaca,6.39,34,2013-2021,SAARC
Estonia,6.34,35,2013-2021,SAARC
Panamá,6.31,36,2013-2021,SAARC
Brasil,6.29,37,2013-2021,SAARC
Guatemala,6.26,38,2013-2021,SAARC
Kazajstán,6.23,39,2013-2021,SAARC
Chipre,6.22,40,2013-2021,SAARC
Letonia,6.18,41,2013-2021,SAARC
Serbia,6.18,42,2013-2021,SAARC
Chile,6.17,43,2013-2021,SAARC
Nicaragua,6.16,44,2013-2021,SAARC
Croacia,6.13,45,2013-2021,SAARC
México,6.13,46,2013-2021,SAARC
El Salvador,6.12,47,2013-2021,SAARC
Polonia,6.12,48,2013-2021,SAARC
Kuwait,6.11,49,2013-2021,SAARC
Hungría,6.09,50,2013-2021,SAARC
Mauricio,6.07,51,2013-2021,SAARC
Uzbekistán,6.06,52,2013-2021,SAARC
Japón,6.04,53,2013-2021,SAARC
Honduras,6.02,54,2013-2021,SAARC
Portugal,6.02,55,2013-2021,SAARC
Argentina,5.97,56,2013-2021,SAARC
Grecia,5.95,57,2013-2021,SAARC
Corea del Sur,5.94,58,2013-2021,SAARC
Filipinas,5.9,59,2013-2021,SAARC
Tailandia,5.89,60,2013-2021,SAARC
Rep. de Moldova,5.86,61,2013-2021,SAARC
Jamaica,5.85,62,2013-2021,SAARC
Kirguistán,5.83,63,2013-2021,SAARC
Belarús,5.82,64,2013-2021,SAARC
Colombia,5.78,65,2013-2021,SAARC
Bosnia y Herz.,5.77,66,2013-2021,SAARC
Mongolia,5.76,67,2013-2021,SAARC
Rep. Dominicana,5.74,68,2013-2021,SAARC
Malasia,5.71,69,2013-2021,SAARC
Bolivia,5.6,70,2013-2021,SAARC
China,5.59,71,2013-2021,SAARC
Paraguay,5.58,72,2013-2021,SAARC
Perú,5.56,73,2013-2021,SAARC
Montenegro,5.55,74,2013-2021,SAARC
Ecuador,5.53,75,2013-2021,SAARC
Viet Nam,5.49,76,2013-2021,SAARC
Turkmenistán,5.47,77,2013-2021,SAARC
Rusia,5.46,78,2013-2021,SAARC
Hong Kong,5.42,79,2013-2021,SAARC
Armenia,5.4,80,2013-2021,SAARC
Nepal,5.38,81,2013-2021,SAARC
Tayikistán,5.38,82,2013-2021,SAARC
Bulgaria,5.37,83,2013-2021,SAARC
Libia,5.33,84,2013-2021,SAARC
Indonesia,5.24,85,2013-2021,SAARC
Côte d'Ivoire,5.23,86,2015-2021,SAARC
Albania,5.2,87,2013-2021,SAARC
Macedonia,5.2,88,2013-2021,SAARC
Sudáfrica,5.19,89,2013-2021,SAARC
Azerbaiyán,5.17,90,2013-2021,SAARC
Bangladesh,5.16,91,2013-2021,SAARC
Gambia,5.16,92,2019-2021,SAARC
Laos,5.14,93,2013-2021,SAARC
Argelia,5.12,94,2013-2021,SAARC
Liberia,5.12,95,2013-2021,SAARC
Ukraine,5.08,96,2013-2021,SAARC
Marruecos,5.06,97,2013-2021,SAARC
Camerún,5.05,98,2013-2021,SAARC
Mozambique,5.05,99,2017-2021,SAARC
Senegal,5.05,100,2013-2021,SAARC
Níger,5,101,2013-2021,SAARC
Georgia,4.97,102,2013-2021,SAARC
Gabón,4.96,103,2013-2021,SAARC
Iraq,4.94,104,2013-2021,SAARC
Venezuela,4.93,105,2013-2021,SAARC
Guinea,4.89,106,2013-2021,SAARC
Irán,4.89,107,2013-2021,SAARC
Ghana,4.87,108,2013-2021,SAARC
Turquía,4.74,109,2013-2021,SAARC
Burkina Faso,4.67,110,2013-2021,SAARC
Camboya,4.64,111,2013-2021,SAARC
Benin,4.62,112,2013-2021,SAARC
Uganda,4.6,113,2013-2021,SAARC
Nigeria,4.55,114,2013-2021,SAARC
Kenya,4.54,115,2013-2021,SAARC
Pakistán,4.52,116,2013-2021,SAARC
Túnez,4.52,117,2013-2021,SAARC
Malí,4.48,118,2013-2021,SAARC
Namibia,4.46,119,2016-2021,SAARC
Swazilandia,4.4,120,2013-2021,SAARC
Myanmar,4.39,121,2013-2021,SAARC
Sri Lanka,4.36,122,2013-2021,SAARC
Madagascar,4.34,123,2013-2021,SAARC
Egipto,4.29,124,2013-2021,SAARC
Chad,4.25,125,2013-2021,SAARC
Etiopía,4.24,126,2013-2021,SAARC
Yemen,4.2,127,2013-2021,SAARC
Jordania,4.15,128,2013-2021,SAARC
Mauritania,4.15,129,2013-2021,SAARC
Togo,4.11,130,2013-2021,SAARC
India,3.78,131,2013-2021,SAARC
Zambia,3.76,132,2013-2021,SAARC
Malawi,3.75,133,2013-2021,SAARC
Tanzanía,3.7,134,2013-2021,SAARC
Sierra Leona,3.57,135,2013-2021,SAARC
Lesotho,3.51,136,2013-2021,SAARC
Botswana,3.47,137,2013-2021,SAARC
Rwanda,3.27,138,2013-2021,SAARC
Zimbabwe,3,139,2013-2021,SAARC
Líbano,2.96,140,2013-2021,SAARC
Afganistán,2.4,141,2013-2021,SAARC
Finlandia,7.82,1,2013-2021,SADC
Dinamarca,7.64,2,2013-2021,SADC
Islandia,7.56,3,2013-2021,SADC
Suiza,7.51,4,2013-2021,SADC
Países Bajos,7.41,5,2013-2021,SADC
Luxemburgo,7.4,6,2013-2021,SADC
Suecia,7.38,7,2013-2021,SADC
Noruega,7.37,8,2013-2021,SADC
Israel,7.36,9,2013-2021,SADC
Nueva Zelanda,7.2,10,2013-2021,SADC
Australia,7.16,11,2013-2021,SADC
Austria,7.16,12,2013-2021,SADC
Irlanda,7.04,13,2013-2021,SADC
Alemania,7.03,14,2013-2021,SADC
Canadá,7.03,15,2013-2021,SADC
Estados Unidos,6.98,16,2013-2021,SADC
Reino Unido,6.94,17,2013-2021,SADC
República Checa,6.92,18,2013-2021,SADC
Bélgica,6.8,19,2013-2021,SADC
Francia,6.69,20,2013-2021,SADC
Bahrein,6.65,21,2013-2021,SADC
Eslovenia,6.63,22,2013-2021,SADC
Costa Rica,6.58,23,2013-2021,SADC
Emir. Árab. Uni.,6.58,24,2013-2021,SADC
Arabia Saudita,6.52,25,2013-2021,SADC
Taiwan,6.51,26,2013-2021,SADC
España,6.48,27,2013-2021,SADC
Romania,6.48,28,2013-2021,SADC
Singapur,6.48,29,2013-2021,SADC
Italia,6.47,30,2013-2021,SADC
Uruguay,6.47,31,2013-2021,SADC
Lituania,6.45,32,2013-2021,SADC
Malta,6.45,33,2013-2021,SADC
Rep. Eslovaca,6.39,34,2013-2021,SADC
Estonia,6.34,35,2013-2021,SADC
Panamá,6.31,36,2013-2021,SADC
Brasil,6.29,37,2013-2021,SADC
Guatemala,6.26,38,2013-2021,SADC
Kazajstán,6.23,39,2013-2021,SADC
Chipre,6.22,40,2013-2021,SADC
Letonia,6.18,41,2013-2021,SADC
Serbia,6.18,42,2013-2021,SADC
Chile,6.17,43,2013-2021,SADC
Nicaragua,6.16,44,2013-2021,SADC
Croacia,6.13,45,2013-2021,SADC
México,6.13,46,2013-2021,SADC
El Salvador,6.12,47,2013-2021,SADC
Polonia,6.12,48,2013-2021,SADC
Kuwait,6.11,49,2013-2021,SADC
Hungría,6.09,50,2013-2021,SADC
Mauricio,6.07,51,2013-2021,SADC
Uzbekistán,6.06,52,2013-2021,SADC
Japón,6.04,53,2013-2021,SADC
Honduras,6.02,54,2013-2021,SADC
Portugal,6.02,55,2013-2021,SADC
Argentina,5.97,56,2013-2021,SADC
Grecia,5.95,57,2013-2021,SADC
Corea del Sur,5.94,58,2013-2021,SADC
Filipinas,5.9,59,2013-2021,SADC
Tailandia,5.89,60,2013-2021,SADC
Rep. de Moldova,5.86,61,2013-2021,SADC
Jamaica,5.85,62,2013-2021,SADC
Kirguistán,5.83,63,2013-2021,SADC
Belarús,5.82,64,2013-2021,SADC
Colombia,5.78,65,2013-2021,SADC
Bosnia y Herz.,5.77,66,2013-2021,SADC
Mongolia,5.76,67,2013-2021,SADC
Rep. Dominicana,5.74,68,2013-2021,SADC
Malasia,5.71,69,2013-2021,SADC
Bolivia,5.6,70,2013-2021,SADC
China,5.59,71,2013-2021,SADC
Paraguay,5.58,72,2013-2021,SADC
Perú,5.56,73,2013-2021,SADC
Montenegro,5.55,74,2013-2021,SADC
Ecuador,5.53,75,2013-2021,SADC
